"id_discente","ano_ingresso","campus","curso","modalidade","forma_ingresso"
33413,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33152,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33159,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31477,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33415,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33164,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
34353,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33165,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31474,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33162,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31443,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31475,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33662,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31442,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31440,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31451,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33163,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31447,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31462,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31439,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33416,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
31465,2019,Itabira,ENGENHARIA AMBIENTAL,PRESENCIAL,SISU
33993,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33926,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31495,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31502,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33033,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31505,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33035,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31498,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31485,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31513,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33037,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33836,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33030,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33366,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31500,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33041,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31493,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33357,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33989,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
34128,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
34131,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33031,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31530,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31524,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31503,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33036,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33360,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33365,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33050,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33046,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31506,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31525,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33052,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31484,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
34342,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31526,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33364,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33641,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33642,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31511,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33044,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33047,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31507,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31512,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33043,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31508,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
33363,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
31523,2019,Itabira,ENGENHARIA DA MOBILIDADE,PRESENCIAL,SISU
34345,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31548,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31532,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33057,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31533,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31576,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31540,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31551,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33061,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33069,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33065,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31541,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33367,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31571,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33370,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33060,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33067,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33372,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31420,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,TRANSFERENCIA INTERNA Bacharelado
31549,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31575,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31579,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
34343,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31545,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31554,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31559,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31569,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31534,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31574,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33369,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31552,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33063,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33837,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31564,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31550,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33071,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31546,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31567,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31577,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33068,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31568,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31557,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33058,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31555,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31539,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31556,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33054,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31558,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
34344,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33070,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
31531,2019,Itabira,ENGENHARIA DE COMPUTACAO,PRESENCIAL,SISU
33227,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31607,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33228,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31612,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31594,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31609,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31620,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31580,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33221,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33230,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31624,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31589,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33224,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31600,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33673,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31601,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33231,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31582,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33234,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31625,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31613,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31583,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31617,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31429,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,TRANSFERENCIA INTERNA Bacharelado
31608,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33433,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31585,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33854,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31581,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
34413,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,Transferancia Externa Bacharelado
31603,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33434,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31623,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31587,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
34151,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33232,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31598,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31593,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
34022,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31616,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31610,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31597,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31615,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31586,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31592,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33432,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33225,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33222,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,NOVO VESTIBULAR PARA O MESMO CURSO 
31614,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33223,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
33853,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31618,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31606,2019,Itabira,ENGENHARIA DE CONTROLE E AUTOMACAO,PRESENCIAL,SISU
31632,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31651,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32965,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32950,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31666,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33627,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31650,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33327,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32952,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31644,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33624,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31652,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
34119,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
34117,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31672,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31641,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31637,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33978,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31664,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31669,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33915,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31655,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32959,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32956,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31646,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33920,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33623,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33329,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33977,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31659,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31657,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31660,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31634,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32962,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31627,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31654,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
32953,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31631,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31636,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33916,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31642,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31661,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31667,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31629,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
31670,2019,Itabira,ENGENHARIA DE MATERIAIS,PRESENCIAL,SISU
33850,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31706,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33206,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31719,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31681,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31717,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33205,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31427,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,TRANSFERENCIA INTERNA Bacharelado
33197,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31686,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33196,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31680,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33668,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31674,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31682,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33424,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31716,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33425,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33849,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31701,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31708,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31713,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33193,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31712,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31705,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31691,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31698,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31715,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33199,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31704,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31720,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31695,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31697,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31684,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33201,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31718,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33194,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31426,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,TRANSFERENCIA INTERNA Bacharelado
31677,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31711,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31678,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33427,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31676,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33198,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31683,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31703,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31693,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33204,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31700,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31710,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
33203,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31714,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,SISU
31375,2019,Itabira,ENGENHARIA DE PRODUCAO,PRESENCIAL,Transferancia Externa Bacharelado
31746,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,NOVO VESTIBULAR PARA O MESMO CURSO 
31754,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33134,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33126,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
34351,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33146,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33656,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33131,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
34006,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33129,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33128,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33141,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33403,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33395,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
33405,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
31758,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
31738,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
31748,2019,Itabira,ENGENHARIA DE SAaDE E SEGURANaA,PRESENCIAL,SISU
